,VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS,infection_source,infection_time
258,Aedes aegypti,259.0,unpublished,,,-6.16,106.79,1972,Indonesia,IDN,1013696.0,,water,6
259,Aedes aegypti,260.0,unpublished,,,-6.15,106.83,1972,Indonesia,IDN,1013696.0,,mosquito,3
260,Aedes aegypti,261.0,published,point,-999,-10.95,39.27,1970,United Republic of Tanzania,TZA,257.0,,mosquito,9
261,Aedes aegypti,262.0,published,point,-999,-8.97,36.3,1970,United Republic of Tanzania,TZA,257.0,,water,1
262,Aedes aegypti,263.0,published,point,-999,-8.97,36.3,1970,United Republic of Tanzania,TZA,257.0,,water,3
263,Aedes aegypti,264.0,published,point,-999,-6.82,39.28,1970,United Republic of Tanzania,TZA,257.0,,mosquito,3
264,Aedes aegypti,265.0,published,point,-999,-6.69,39.27,1970,United Republic of Tanzania,TZA,257.0,,mosquito,2
265,Aedes aegypti,266.0,published,point,-999,-6.65,39.25,1970,United Republic of Tanzania,TZA,257.0,,mosquito,1
266,Aedes aegypti,267.0,published,point,-999,-6.18,35.74,1970,United Republic of Tanzania,TZA,257.0,,air,8
267,Aedes aegypti,268.0,published,point,-999,-6.18,106.83,1970,Indonesia,IDN,1013696.0,,water,4
268,Aedes aegypti,269.0,published,point,-999,-5.17,38.78,1970,United Republic of Tanzania,TZA,257.0,,mosquito,9
269,Aedes aegypti,270.0,published,point,-999,-5.1,38.63,1970,United Republic of Tanzania,TZA,257.0,,mosquito,8
270,Aedes aegypti,271.0,published,point,-999,-3.04,40.14,1970,Kenya,KEN,133.0,,air,5
271,Aedes aegypti,272.0,published,point,-999,1.55,110.34,1970,Malaysia,MYS,153.0,,mosquito,10
272,Aedes aegypti,273.0,published,point,-999,4.25,117.88,1970,Malaysia,MYS,153.0,,air,8
273,Aedes aegypti,274.0,published,point,-999,4.4,113.98,1970,Malaysia,MYS,153.0,,mosquito,2
274,Aedes aegypti,275.0,published,point,-999,4.47,118.6,1970,Malaysia,MYS,153.0,,water,4
275,Aedes aegypti,276.0,published,point,-999,5.0,118.0,1970,Malaysia,MYS,153.0,,mosquito,3
276,Aedes aegypti,277.0,published,point,-999,5.22,115.6,1970,Malaysia,MYS,153.0,,air,2
277,Aedes aegypti,278.0,published,point,-999,5.28,115.25,1970,Malaysia,MYS,153.0,,air,7
278,Aedes aegypti,279.0,published,point,-999,5.37,115.23,1970,Malaysia,MYS,153.0,,water,7
279,Aedes aegypti,280.0,published,point,-999,5.45,119.13,1970,Malaysia,MYS,153.0,,water,2
280,Aedes aegypti,281.0,published,point,-999,5.57,115.6,1970,Malaysia,MYS,153.0,,mosquito,10
281,Aedes aegypti,282.0,published,point,-999,5.78,118.15,1970,Malaysia,MYS,153.0,,air,7
282,Aedes aegypti,283.0,published,point,-999,5.84,118.11,1970,Malaysia,MYS,153.0,,air,7
283,Aedes aegypti,284.0,published,point,-999,6.65,117.48,1970,Malaysia,MYS,153.0,,mosquito,10
284,Aedes aegypti,285.0,published,point,-999,6.9,116.84,1970,Malaysia,MYS,153.0,,mosquito,10
285,Aedes aegypti,286.0,published,point,-999,14.63,121.03,1970,Philippines,PHL,196.0,,air,2
286,Aedes aegypti,287.0,published,point,-999,18.54,-72.34,1970,Haiti,HTI,108.0,,mosquito,4
287,Aedes aegypti,288.0,published,point,-999,18.55,-72.33,1970,Haiti,HTI,108.0,,air,1
288,Aedes aegypti,289.0,published,point,-999,29.21,-82.15,1970,United States of America,USA,259.0,,water,1
289,Aedes aegypti,290.0,unpublished,,,-6.22,106.87,1971,Indonesia,IDN,1013696.0,,mosquito,5
290,Aedes aegypti,291.0,unpublished,,,-6.19,106.81,1971,Indonesia,IDN,1013696.0,,air,2
291,Aedes aegypti,292.0,unpublished,,,-6.16,106.79,1971,Indonesia,IDN,1013696.0,,water,10
292,Aedes aegypti,293.0,unpublished,,,-6.14,106.8,1971,Indonesia,IDN,1013696.0,,mosquito,7
293,Aedes aegypti,294.0,published,point,-999,-8.81,13.23,1971,Angola,AGO,8.0,,mosquito,10
294,Aedes aegypti,295.0,published,point,-999,-6.9,39.27,1971,United Republic of Tanzania,TZA,257.0,,mosquito,9
295,Aedes aegypti,296.0,published,point,-999,-6.85,39.28,1971,United Republic of Tanzania,TZA,257.0,,water,3
296,Aedes aegypti,297.0,published,point,-999,-6.84,39.29,1971,United Republic of Tanzania,TZA,257.0,,air,2
297,Aedes aegypti,298.0,published,point,-999,-6.83,39.27,1971,United Republic of Tanzania,TZA,257.0,,water,1
298,Aedes aegypti,299.0,published,point,-999,-6.83,39.25,1971,United Republic of Tanzania,TZA,257.0,,air,7
299,Aedes aegypti,300.0,published,point,-999,-6.82,39.28,1971,United Republic of Tanzania,TZA,257.0,,water,5
300,Aedes aegypti,301.0,published,point,-999,-6.82,39.32,1971,United Republic of Tanzania,TZA,257.0,,water,1
301,Aedes aegypti,302.0,published,point,-999,-6.82,39.25,1971,United Republic of Tanzania,TZA,257.0,,mosquito,5
302,Aedes aegypti,303.0,published,point,-999,-6.82,39.29,1971,United Republic of Tanzania,TZA,257.0,,air,9
303,Aedes aegypti,304.0,published,point,-999,-6.81,39.29,1971,United Republic of Tanzania,TZA,257.0,,water,7
304,Aedes aegypti,305.0,published,point,-999,-6.8,39.25,1971,United Republic of Tanzania,TZA,257.0,,mosquito,3
305,Aedes aegypti,306.0,published,point,-999,-6.79,39.23,1971,United Republic of Tanzania,TZA,257.0,,water,7
306,Aedes aegypti,307.0,published,point,-999,-6.78,39.27,1971,United Republic of Tanzania,TZA,257.0,,water,3
307,Aedes aegypti,308.0,published,point,-999,-6.75,39.28,1971,United Republic of Tanzania,TZA,257.0,,mosquito,5
308,Aedes aegypti,309.0,published,point,-999,-6.22,106.87,1971,Indonesia,IDN,1013696.0,,water,9
309,Aedes aegypti,310.0,published,point,-999,-3.75,39.82,1971,Kenya,KEN,133.0,,mosquito,6
310,Aedes aegypti,311.0,published,point,-999,-3.62,30.58,1971,United Republic of Tanzania,TZA,257.0,,water,3
311,Aedes aegypti,312.0,published,point,-999,10.35,-66.99,1971,Venezuela,VEN,263.0,,water,5
312,Aedes aegypti,313.0,published,point,-999,10.49,-66.87,1971,Venezuela,VEN,263.0,,mosquito,10
313,Aedes aegypti,314.0,published,point,-999,10.5,-66.92,1971,Venezuela,VEN,263.0,,water,1
314,Aedes aegypti,315.0,published,point,-999,16.49,97.63,1971,Myanmar,MMR,1011440.0,,mosquito,9
315,Aedes aegypti,316.0,published,point,-999,16.77,94.73,1971,Myanmar,MMR,1011440.0,,water,4
316,Aedes aegypti,317.0,published,point,-999,17.33,96.5,1971,Myanmar,MMR,1011440.0,,water,6
317,Aedes aegypti,318.0,published,point,-999,18.38,-65.72,1971,Puerto Rico,PRI,200.0,,water,7
318,Aedes aegypti,319.0,published,point,-999,18.38,-65.82,1971,Puerto Rico,PRI,200.0,,water,1
319,Aedes aegypti,320.0,published,point,-999,18.4,-66.04,1971,Puerto Rico,PRI,200.0,,water,1
320,Aedes aegypti,321.0,published,point,-999,20.14,94.9,1971,Myanmar,MMR,1011440.0,,air,7
321,Aedes aegypti,322.0,published,point,-999,22.11,95.14,1971,Myanmar,MMR,1011440.0,,air,7
322,Aedes aegypti,323.0,published,point,-999,34.45,-81.78,1971,United States of America,USA,259.0,,air,8
323,Aedes aegypti,324.0,published,point,-999,-22.27,166.45,1972,New Caledonia,NCL,178.0,,mosquito,8
324,Aedes aegypti,325.0,published,point,-999,-21.57,165.48,1972,New Caledonia,NCL,178.0,,mosquito,3
325,Aedes aegypti,326.0,published,point,-999,-21.4,165.82,1972,New Caledonia,NCL,178.0,,water,4
326,Aedes aegypti,327.0,published,point,-999,-21.13,164.89,1972,New Caledonia,NCL,178.0,,water,10
327,Aedes aegypti,328.0,published,point,-999,-21.06,164.85,1972,New Caledonia,NCL,178.0,,air,3
328,Aedes aegypti,329.0,published,point,-999,-20.66,166.54,1972,New Caledonia,NCL,178.0,,air,2
329,Aedes aegypti,330.0,published,point,-999,-20.6,166.57,1972,New Caledonia,NCL,178.0,,air,7
330,Aedes aegypti,331.0,published,point,-999,-20.45,166.6,1972,New Caledonia,NCL,178.0,,mosquito,4
331,Aedes aegypti,332.0,published,point,-999,-20.41,166.61,1972,New Caledonia,NCL,178.0,,air,9
332,Aedes aegypti,333.0,published,point,-999,-19.06,-169.87,1972,Niue,NIU,183.0,,mosquito,4
333,Aedes aegypti,334.0,published,point,-999,-13.91,-171.73,1972,Samoa,WSM,212.0,,mosquito,6
334,Aedes aegypti,335.0,published,point,-999,-7.49,178.68,1972,Tuvalu,TUV,252.0,,air,8
335,Aedes aegypti,336.0,published,point,-999,-3.75,39.82,1972,Kenya,KEN,133.0,,water,8
336,Aedes aegypti,337.0,published,point,-999,-0.5,30.5,1972,Uganda,UGA,253.0,,air,9
337,Aedes aegypti,338.0,published,point,-999,-0.4,31.15,1972,Uganda,UGA,253.0,,mosquito,5
338,Aedes aegypti,339.0,published,point,-999,-0.34,31.73,1972,Uganda,UGA,253.0,,water,4
339,Aedes aegypti,340.0,published,point,-999,0.32,32.58,1972,Uganda,UGA,253.0,,air,7
340,Aedes aegypti,341.0,published,point,-999,0.71,30.05,1972,Uganda,UGA,253.0,,mosquito,9
341,Aedes aegypti,342.0,published,point,-999,5.5,-54.08,1972,Suriname,SUR,233.0,,air,2
342,Aedes aegypti,343.0,published,point,-999,5.83,-55.17,1972,Suriname,SUR,233.0,,mosquito,2
343,Aedes aegypti,344.0,published,point,-999,7.35,-11.7,1972,Sierra Leone,SLE,221.0,,air,7
344,Aedes aegypti,345.0,published,point,-999,7.43,-11.83,1972,Sierra Leone,SLE,221.0,,water,6
345,Aedes aegypti,346.0,published,point,-999,7.67,-10.97,1972,Sierra Leone,SLE,221.0,,air,5
346,Aedes aegypti,347.0,published,point,-999,7.71,-11.93,1972,Sierra Leone,SLE,221.0,,mosquito,10
347,Aedes aegypti,348.0,published,point,-999,7.77,-12.08,1972,Sierra Leone,SLE,221.0,,water,9
348,Aedes aegypti,349.0,published,point,-999,7.98,-10.68,1972,Sierra Leone,SLE,221.0,,mosquito,1
349,Aedes aegypti,350.0,published,point,-999,8.33,-13.07,1972,Sierra Leone,SLE,221.0,,air,1
350,Aedes aegypti,351.0,published,point,-999,8.34,-10.38,1972,Sierra Leone,SLE,221.0,,air,1
351,Aedes aegypti,352.0,published,point,-999,8.42,-13.27,1972,Sierra Leone,SLE,221.0,,air,2
352,Aedes aegypti,353.0,published,point,-999,8.45,-11.7,1972,Sierra Leone,SLE,221.0,,water,10
353,Aedes aegypti,354.0,published,point,-999,8.47,-13.26,1972,Sierra Leone,SLE,221.0,,water,10
354,Aedes aegypti,355.0,published,point,-999,8.48,-13.24,1972,Sierra Leone,SLE,221.0,,air,7
355,Aedes aegypti,356.0,published,point,-999,8.49,-13.23,1972,Sierra Leone,SLE,221.0,,water,10
356,Aedes aegypti,357.0,published,point,-999,8.7,-13.07,1972,Sierra Leone,SLE,221.0,,water,8
357,Aedes aegypti,358.0,published,point,-999,8.72,-11.95,1972,Sierra Leone,SLE,221.0,,mosquito,6
358,Aedes aegypti,359.0,published,point,-999,8.76,-75.88,1972,Colombia,COL,57.0,,air,8
359,Aedes aegypti,360.0,published,point,-999,8.76,-11.83,1972,Sierra Leone,SLE,221.0,,mosquito,9
360,Aedes aegypti,361.0,published,point,-999,9.05,-76.0,1972,Colombia,COL,57.0,,water,10
361,Aedes aegypti,362.0,published,point,-999,9.33,-12.3,1972,Sierra Leone,SLE,221.0,,mosquito,10
362,Aedes aegypti,363.0,published,point,-999,9.52,-11.37,1972,Sierra Leone,SLE,221.0,,water,2
363,Aedes aegypti,364.0,published,point,-999,9.53,-11.36,1972,Sierra Leone,SLE,221.0,,water,2
364,Aedes aegypti,365.0,published,point,-999,9.68,-11.73,1972,Sierra Leone,SLE,221.0,,mosquito,9
365,Aedes aegypti,366.0,published,point,-999,9.69,-11.72,1972,Sierra Leone,SLE,221.0,,water,6
366,Aedes aegypti,367.0,published,point,-999,12.96,77.58,1972,India,IND,115.0,,mosquito,3
367,Aedes aegypti,368.0,published,point,-999,17.97,-66.91,1972,Puerto Rico,PRI,200.0,,air,2
368,Aedes aegypti,369.0,published,point,-999,18.52,73.88,1972,India,IND,115.0,,water,10
369,Aedes aegypti,370.0,published,point,-999,18.52,73.87,1972,India,IND,115.0,,air,6
370,Aedes aegypti,371.0,published,point,-999,18.52,73.87,1972,India,IND,115.0,,air,8
371,Aedes aegypti,372.0,published,point,-999,18.55,73.83,1972,India,IND,115.0,,mosquito,8
372,Aedes aegypti,373.0,published,point,-999,29.67,-82.36,1972,United States of America,USA,259.0,,mosquito,2
373,Aedes aegypti,374.0,published,point,-999,41.18,-73.89,1972,United States of America,USA,259.0,,mosquito,8
374,Aedes aegypti,375.0,published,point,-999,-9.58,160.15,1973,Solomon Islands,SLB,1011444.0,,air,1
375,Aedes aegypti,376.0,published,point,-999,-3.75,39.82,1973,Kenya,KEN,133.0,,air,7
376,Aedes aegypti,377.0,published,point,-999,5.56,-0.2,1973,Ghana,GHA,94.0,,air,8
377,Aedes aegypti,378.0,published,point,-999,12.92,79.14,1973,India,IND,115.0,,water,5
378,Aedes aegypti,379.0,published,point,-999,12.96,77.58,1973,India,IND,115.0,,air,6
379,Aedes aegypti,380.0,published,point,-999,13.71,74.66,1973,India,IND,115.0,,water,6
380,Aedes aegypti,381.0,published,point,-999,13.79,100.57,1973,Thailand,THA,240.0,,mosquito,3
381,Aedes aegypti,382.0,published,point,-999,14.42,-16.97,1973,Senegal,SEN,217.0,,water,10
382,Aedes aegypti,383.0,published,point,-999,14.67,-17.44,1973,Senegal,SEN,217.0,,air,7
383,Aedes aegypti,384.0,published,point,-999,14.75,-17.42,1973,Senegal,SEN,217.0,,air,7
384,Aedes aegypti,385.0,published,point,-999,14.81,-16.83,1973,Senegal,SEN,217.0,,mosquito,9
385,Aedes aegypti,386.0,published,point,-999,15.9,73.82,1973,India,IND,115.0,,mosquito,8
386,Aedes aegypti,387.0,published,point,-999,16.66,73.52,1973,India,IND,115.0,,air,8
387,Aedes aegypti,388.0,published,point,-999,16.68,74.46,1973,India,IND,115.0,,water,8
388,Aedes aegypti,389.0,published,point,-999,16.7,74.23,1973,India,IND,115.0,,air,4
389,Aedes aegypti,390.0,published,point,-999,16.7,74.23,1973,India,IND,115.0,,mosquito,10
390,Aedes aegypti,391.0,published,point,-999,16.82,74.64,1973,India,IND,115.0,,air,10
391,Aedes aegypti,392.0,published,point,-999,16.86,74.57,1973,India,IND,115.0,,water,4
392,Aedes aegypti,393.0,published,point,-999,16.92,73.93,1973,India,IND,115.0,,mosquito,10
393,Aedes aegypti,394.0,published,point,-999,17.29,74.18,1973,India,IND,115.0,,water,10
394,Aedes aegypti,395.0,published,point,-999,17.53,73.51,1973,India,IND,115.0,,air,4
395,Aedes aegypti,396.0,published,point,-999,17.67,75.9,1973,India,IND,115.0,,mosquito,10
396,Aedes aegypti,397.0,published,point,-999,17.67,75.9,1973,India,IND,115.0,,mosquito,4
397,Aedes aegypti,398.0,published,point,-999,17.69,74.0,1973,India,IND,115.0,,mosquito,4
398,Aedes aegypti,399.0,published,point,-999,18.17,76.03,1973,India,IND,115.0,,air,10
399,Aedes aegypti,400.0,published,point,-999,18.17,73.77,1973,India,IND,115.0,,air,6
400,Aedes aegypti,401.0,published,point,-999,18.21,-67.14,1973,Puerto Rico,PRI,200.0,,mosquito,8
401,Aedes aegypti,402.0,published,point,-999,18.44,-66.05,1973,Puerto Rico,PRI,200.0,,water,3
402,Aedes aegypti,403.0,published,point,-999,18.46,74.58,1973,India,IND,115.0,,mosquito,3
403,Aedes aegypti,404.0,published,point,-999,18.5,73.87,1973,India,IND,115.0,,mosquito,5
404,Aedes aegypti,405.0,published,point,-999,18.51,73.86,1973,India,IND,115.0,,water,3
405,Aedes aegypti,406.0,published,point,-999,18.51,73.86,1973,India,IND,115.0,,air,10
406,Aedes aegypti,407.0,published,point,-999,18.51,73.87,1973,India,IND,115.0,,air,2
407,Aedes aegypti,408.0,published,point,-999,18.52,73.86,1973,India,IND,115.0,,air,3
408,Aedes aegypti,409.0,published,point,-999,18.52,73.85,1973,India,IND,115.0,,air,4
409,Aedes aegypti,410.0,published,point,-999,18.53,73.91,1973,India,IND,115.0,,air,3
410,Aedes aegypti,411.0,published,point,-999,18.53,73.89,1973,India,IND,115.0,,air,4
411,Aedes aegypti,412.0,published,point,-999,18.53,73.87,1973,India,IND,115.0,,mosquito,7
412,Aedes aegypti,413.0,published,point,-999,18.56,73.76,1973,India,IND,115.0,,mosquito,1
413,Aedes aegypti,414.0,published,point,-999,18.58,73.83,1973,India,IND,115.0,,water,6
414,Aedes aegypti,415.0,published,point,-999,18.62,73.81,1973,India,IND,115.0,,water,5
415,Aedes aegypti,416.0,published,point,-999,18.62,73.84,1973,India,IND,115.0,,mosquito,2
416,Aedes aegypti,417.0,published,point,-999,18.63,73.78,1973,India,IND,115.0,,water,4
417,Aedes aegypti,418.0,published,point,-999,18.68,73.73,1973,India,IND,115.0,,mosquito,6
418,Aedes aegypti,419.0,published,point,-999,18.9,72.81,1973,India,IND,115.0,,water,9
419,Aedes aegypti,420.0,published,point,-999,18.95,72.83,1973,India,IND,115.0,,water,6
420,Aedes aegypti,421.0,published,point,-999,18.95,72.8,1973,India,IND,115.0,,air,3
421,Aedes aegypti,422.0,published,point,-999,18.98,72.84,1973,India,IND,115.0,,water,7
422,Aedes aegypti,423.0,published,point,-999,18.99,73.11,1973,India,IND,115.0,,water,3
423,Aedes aegypti,424.0,published,point,-999,19.0,72.84,1973,India,IND,115.0,,mosquito,4
424,Aedes aegypti,425.0,published,point,-999,19.01,72.86,1973,India,IND,115.0,,mosquito,3
425,Aedes aegypti,426.0,published,point,-999,19.15,77.31,1973,India,IND,115.0,,air,8
426,Aedes aegypti,427.0,published,point,-999,19.19,72.97,1973,India,IND,115.0,,mosquito,7
427,Aedes aegypti,428.0,published,point,-999,19.19,72.97,1973,India,IND,115.0,,mosquito,6
428,Aedes aegypti,429.0,published,point,-999,19.21,73.16,1973,India,IND,115.0,,mosquito,2
429,Aedes aegypti,430.0,published,point,-999,19.26,76.77,1973,India,IND,115.0,,water,5
430,Aedes aegypti,431.0,published,point,-999,19.3,73.06,1973,India,IND,115.0,,air,3
431,Aedes aegypti,432.0,published,point,-999,19.84,75.89,1973,India,IND,115.0,,air,10
432,Aedes aegypti,433.0,published,point,-999,19.89,75.32,1973,India,IND,115.0,,mosquito,4
433,Aedes aegypti,434.0,published,point,-999,19.89,75.32,1973,India,IND,115.0,,mosquito,5
434,Aedes aegypti,435.0,published,point,-999,19.99,72.73,1973,India,IND,115.0,,mosquito,2
435,Aedes aegypti,436.0,published,point,-999,20.05,78.96,1973,India,IND,115.0,,mosquito,5
436,Aedes aegypti,437.0,published,point,-999,20.1,77.14,1973,India,IND,115.0,,water,1
437,Aedes aegypti,438.0,published,point,-999,20.34,79.16,1973,India,IND,115.0,,mosquito,4
438,Aedes aegypti,439.0,published,point,-999,20.4,78.14,1973,India,IND,115.0,,mosquito,4
439,Aedes aegypti,440.0,published,point,-999,20.53,76.18,1973,India,IND,115.0,,mosquito,2
440,Aedes aegypti,441.0,published,point,-999,20.56,78.84,1973,India,IND,115.0,,water,2
441,Aedes aegypti,442.0,published,point,-999,20.7,76.57,1973,India,IND,115.0,,air,3
442,Aedes aegypti,443.0,published,point,-999,20.7,77.0,1973,India,IND,115.0,,water,10
443,Aedes aegypti,444.0,published,point,-999,20.73,78.32,1973,India,IND,115.0,,water,6
444,Aedes aegypti,445.0,published,point,-999,20.75,78.6,1973,India,IND,115.0,,mosquito,6
445,Aedes aegypti,446.0,published,point,-999,20.86,77.73,1973,India,IND,115.0,,mosquito,6
446,Aedes aegypti,447.0,published,point,-999,21.16,79.09,1973,India,IND,115.0,,water,7
447,Aedes aegypti,448.0,published,point,-999,21.17,79.66,1973,India,IND,115.0,,air,4
448,Aedes aegypti,449.0,published,point,-999,21.22,79.2,1973,India,IND,115.0,,water,6
449,Aedes aegypti,450.0,published,point,-999,21.23,79.2,1973,India,IND,115.0,,mosquito,6
450,Aedes aegypti,451.0,published,point,-999,21.25,77.51,1973,India,IND,115.0,,mosquito,9
451,Aedes aegypti,452.0,published,point,-999,21.39,78.92,1973,India,IND,115.0,,air,9
452,Aedes aegypti,453.0,published,point,-999,21.46,80.2,1973,India,IND,115.0,,air,4
453,Aedes aegypti,454.0,published,point,-999,21.53,79.34,1973,India,IND,115.0,,water,10
454,Aedes aegypti,455.0,published,point,-999,21.65,78.18,1973,India,IND,115.0,,mosquito,5
455,Aedes aegypti,456.0,published,point,-999,24.57,77.72,1973,India,IND,115.0,,mosquito,7
456,Aedes aegypti,457.0,published,point,-999,28.99,77.02,1973,India,IND,115.0,,mosquito,6
457,Aedes aegypti,458.0,published,point,-999,-21.14,-175.22,1974,Tonga,TON,245.0,,water,6
458,Aedes aegypti,459.0,published,point,-999,-18.14,178.44,1974,Fiji,FJI,83.0,,water,6
459,Aedes aegypti,460.0,published,point,-999,-18.13,178.43,1974,Fiji,FJI,83.0,,mosquito,9
460,Aedes aegypti,461.0,published,point,-999,-17.8,177.42,1974,Fiji,FJI,83.0,,mosquito,8
461,Aedes aegypti,462.0,published,point,-999,-17.61,177.45,1974,Fiji,FJI,83.0,,mosquito,3
462,Aedes aegypti,463.0,published,point,-999,-16.25,168.16,1974,Vanuatu,VUT,262.0,,water,6
463,Aedes aegypti,464.0,published,point,-999,-9.42,179.86,1974,Tuvalu,TUV,252.0,,air,10
464,Aedes aegypti,465.0,published,point,-999,-8.51,179.19,1974,Tuvalu,TUV,252.0,,mosquito,4
465,Aedes aegypti,466.0,published,point,-999,-6.21,106.85,1974,Indonesia,IDN,1013696.0,,air,7
466,Aedes aegypti,467.0,published,point,-999,-6.18,106.86,1974,Indonesia,IDN,1013696.0,,mosquito,2
